SK_ID_CURR,FLAG_OWN_CAR,OWN_CAR_AGE,FLAG_OWN_REALTY,NAME_HOUSING_TYPE,REGION_RATING_CLIENT
117262,N,,Y,House / apartment,2
200978,N,,N,House / apartment,3
313166,N,,N,Office apartment,2
411824,Y,8.0,Y,House / apartment,2
453032,N,,Y,House / apartment,3
199849,Y,17.0,N,Municipal apartment,2
287609,N,,N,House / apartment,3
361922,Y,21.0,Y,House / apartment,1
337787,N,,Y,House / apartment,3
105252,Y,15.0,Y,House / apartment,3
142951,N,,Y,House / apartment,2
418443,Y,7.0,Y,House / apartment,3
147327,N,,N,Rented apartment,2
150721,N,,N,House / apartment,3
455340,N,,Y,House / apartment,3
347254,N,,Y,House / apartment,2
446101,Y,13.0,Y,House / apartment,2
280820,N,,N,House / apartment,2
440828,N,,N,Rented apartment,2
149117,N,,N,House / apartment,2
166856,Y,10.0,Y,House / apartment,2
260305,N,,Y,House / apartment,3
181598,N,,Y,House / apartment,2
340392,N,,Y,House / apartment,2
292094,Y,19.0,Y,House / apartment,3
387749,N,,Y,House / apartment,2
386622,N,,N,House / apartment,2
389122,N,,Y,House / apartment,2
128982,Y,21.0,Y,House / apartment,2
376701,N,,Y,House / apartment,3
299424,N,,N,House / apartment,1
302404,N,,N,House / apartment,2
308419,N,,Y,House / apartment,2
204198,N,,Y,House / apartment,2
330579,N,,Y,House / apartment,2
243065,Y,36.0,N,House / apartment,2
142335,N,,Y,House / apartment,2
292168,N,,Y,House / apartment,2
346748,Y,12.0,Y,House / apartment,2
373214,Y,65.0,Y,House / apartment,2
184841,Y,4.0,Y,House / apartment,2
372882,Y,17.0,Y,House / apartment,3
275556,N,,Y,House / apartment,2
423645,Y,10.0,Y,House / apartment,2
370565,N,,N,House / apartment,3
151836,Y,10.0,N,House / apartment,2
143371,N,,N,House / apartment,2
454041,Y,3.0,Y,House / apartment,2
336637,N,,N,House / apartment,2
324926,N,,N,House / apartment,2
155807,Y,3.0,N,House / apartment,2
170336,N,,N,House / apartment,2
119044,Y,64.0,Y,House / apartment,3
147963,N,,Y,House / apartment,2
351793,Y,12.0,N,House / apartment,2
129217,Y,15.0,Y,House / apartment,2
129836,Y,11.0,N,House / apartment,2
394514,N,,N,House / apartment,2
180572,N,,N,House / apartment,2
443874,Y,3.0,N,House / apartment,2
195199,N,,Y,House / apartment,3
404356,N,,Y,House / apartment,2
159836,N,,Y,House / apartment,2
314529,N,,Y,House / apartment,2
424067,N,,Y,House / apartment,1
378213,Y,64.0,Y,House / apartment,2
418165,Y,9.0,Y,House / apartment,2
131861,N,,Y,House / apartment,2
102719,Y,6.0,Y,House / apartment,2
344472,Y,15.0,Y,House / apartment,2
132808,N,,Y,House / apartment,3
129118,N,,N,House / apartment,2
375539,N,,Y,House / apartment,2
348779,N,,Y,House / apartment,3
393024,N,,N,House / apartment,2
414380,Y,7.0,Y,House / apartment,3
442183,N,,N,House / apartment,3
389745,N,,Y,House / apartment,2
397420,N,,Y,House / apartment,3
270206,N,,Y,House / apartment,1
152131,N,,Y,Office apartment,2
378657,Y,4.0,Y,House / apartment,2
149016,N,,Y,House / apartment,3
388172,Y,7.0,N,House / apartment,2
251319,N,,Y,House / apartment,2
226643,N,,Y,House / apartment,2
375404,Y,12.0,Y,House / apartment,3
100361,N,,Y,House / apartment,2
443667,N,,Y,House / apartment,2
228091,N,,Y,House / apartment,2
300749,Y,14.0,Y,House / apartment,2
232311,Y,9.0,Y,House / apartment,1
226785,N,,N,House / apartment,2
158331,N,,Y,House / apartment,2
413022,N,,N,House / apartment,2
388004,N,,Y,House / apartment,2
333655,N,,Y,House / apartment,2
451654,Y,15.0,Y,House / apartment,3
413548,N,,N,Municipal apartment,3
439560,N,,Y,House / apartment,3
417344,Y,8.0,Y,House / apartment,1
374954,Y,4.0,N,House / apartment,2
216057,N,,N,House / apartment,2
146348,Y,19.0,N,House / apartment,2
145945,N,,Y,Rented apartment,2
320193,N,,N,House / apartment,2
398503,Y,14.0,Y,House / apartment,3
162679,N,,Y,Rented apartment,2
246131,N,,Y,House / apartment,2
404906,N,,Y,House / apartment,3
387167,N,,Y,House / apartment,2
255492,N,,Y,House / apartment,2
367261,N,,Y,House / apartment,2
345277,N,,N,House / apartment,1
421715,Y,64.0,Y,House / apartment,2
253632,N,,N,House / apartment,2
209316,Y,17.0,N,House / apartment,3
445569,N,,Y,House / apartment,2
125042,N,,N,House / apartment,2
253549,N,,Y,House / apartment,3
253889,Y,13.0,Y,House / apartment,3
358638,N,,Y,House / apartment,2
391488,Y,3.0,N,House / apartment,2
177088,Y,4.0,N,House / apartment,1
149370,N,,Y,House / apartment,2
337547,Y,3.0,Y,House / apartment,2
302236,Y,3.0,Y,House / apartment,2
254250,N,,Y,House / apartment,2
140429,Y,15.0,Y,House / apartment,2
129244,N,,Y,House / apartment,1
338333,Y,3.0,Y,House / apartment,2
456145,N,,N,With parents,2
421238,N,,Y,House / apartment,2
440600,N,,Y,House / apartment,3
155500,Y,11.0,Y,House / apartment,2
390121,N,,N,House / apartment,2
138869,N,,N,Municipal apartment,1
183928,Y,64.0,N,House / apartment,3
152454,Y,6.0,Y,House / apartment,2
348029,N,,Y,House / apartment,2
328189,N,,Y,House / apartment,2
290584,N,,N,House / apartment,2
287716,N,,N,With parents,2
267213,N,,Y,House / apartment,2
213647,Y,19.0,Y,Municipal apartment,2
203747,Y,2.0,N,House / apartment,2
264661,N,,Y,House / apartment,3
188958,N,,Y,House / apartment,2
226405,Y,64.0,N,House / apartment,2
326589,N,,N,House / apartment,2
173599,Y,12.0,Y,House / apartment,2
230617,Y,3.0,Y,House / apartment,2
395776,N,,Y,House / apartment,2
140267,N,,Y,House / apartment,2
398801,Y,1.0,Y,House / apartment,2
160388,N,,N,House / apartment,2
270921,N,,Y,House / apartment,2
434709,N,,Y,House / apartment,2
124608,N,,N,Municipal apartment,2
134221,N,,Y,House / apartment,1
400263,Y,2.0,N,House / apartment,1
156016,Y,17.0,N,House / apartment,1
305271,N,,Y,House / apartment,3
371511,N,,Y,House / apartment,3
367761,N,,N,House / apartment,2
447706,N,,Y,House / apartment,2
304757,N,,N,House / apartment,2
148900,Y,14.0,Y,House / apartment,1
364258,N,,Y,House / apartment,2
119976,N,,Y,House / apartment,2
225640,N,,N,House / apartment,2
295567,Y,4.0,Y,House / apartment,1
204730,Y,11.0,Y,House / apartment,2
163463,N,,N,With parents,2
157317,Y,3.0,Y,House / apartment,2
319504,N,,Y,House / apartment,2
275301,N,,Y,House / apartment,2
352671,N,,Y,House / apartment,2
274727,Y,7.0,Y,House / apartment,2
120465,N,,Y,House / apartment,2
238560,N,,Y,House / apartment,3
319216,Y,9.0,Y,House / apartment,1
381952,N,,Y,House / apartment,2
222253,N,,N,House / apartment,2
400149,N,,N,House / apartment,3
432439,N,,Y,House / apartment,2
151564,N,,Y,Municipal apartment,2
313452,Y,29.0,Y,House / apartment,2
332110,N,,N,Office apartment,2
297092,Y,6.0,N,House / apartment,2
148706,N,,Y,House / apartment,2
159782,N,,Y,House / apartment,1
410344,N,,Y,House / apartment,3
379532,N,,Y,House / apartment,1
228379,Y,3.0,Y,House / apartment,1
274117,N,,Y,House / apartment,2
367672,N,,Y,House / apartment,2
318804,N,,Y,House / apartment,2
122607,N,,N,With parents,2
153742,Y,5.0,Y,Office apartment,2
302716,N,,Y,House / apartment,1
124264,N,,Y,House / apartment,2
357435,Y,3.0,Y,House / apartment,2
419261,N,,N,House / apartment,2
293644,N,,N,House / apartment,1
228477,N,,N,House / apartment,1
440155,Y,13.0,Y,House / apartment,3
345104,N,,Y,House / apartment,2
130767,N,,N,With parents,3
316428,N,,N,House / apartment,2
364891,N,,Y,House / apartment,1
403996,N,,Y,House / apartment,2
399993,Y,2.0,N,House / apartment,2
192940,N,,Y,House / apartment,1
338894,N,,Y,House / apartment,2
447024,N,,Y,House / apartment,2
196287,N,,N,House / apartment,2
422306,Y,35.0,N,House / apartment,2
126625,N,,Y,House / apartment,2
411378,N,,Y,House / apartment,2
114321,Y,6.0,N,House / apartment,1
416789,N,,Y,House / apartment,3
227877,N,,Y,House / apartment,2
215631,N,,Y,House / apartment,2
370442,Y,9.0,Y,House / apartment,2
372332,N,,Y,House / apartment,2
379612,Y,14.0,Y,House / apartment,3
245166,N,,Y,House / apartment,2
358775,Y,25.0,Y,House / apartment,3
375280,Y,17.0,N,With parents,2
233306,Y,8.0,Y,House / apartment,1
145696,N,,N,House / apartment,2
436306,Y,28.0,N,House / apartment,2
439292,N,,Y,House / apartment,2
207273,N,,Y,House / apartment,3
373837,Y,10.0,Y,House / apartment,2
200574,N,,Y,House / apartment,3
285106,N,,Y,House / apartment,2
201380,N,,Y,House / apartment,2
181518,N,,Y,House / apartment,2
343391,N,,Y,House / apartment,2
110752,N,,Y,House / apartment,2
236756,N,,Y,House / apartment,2
181875,Y,8.0,Y,House / apartment,2
429184,N,,Y,House / apartment,2
198192,N,,Y,House / apartment,2
448247,Y,26.0,Y,House / apartment,2
449533,Y,13.0,Y,House / apartment,1
108025,N,,Y,House / apartment,2
177010,Y,7.0,Y,House / apartment,3
444882,Y,4.0,Y,House / apartment,3
417130,N,,Y,House / apartment,2
297347,Y,23.0,Y,House / apartment,2
367066,Y,5.0,Y,House / apartment,2
182129,N,,Y,House / apartment,2
231908,N,,Y,House / apartment,2
129661,N,,N,House / apartment,2
386586,N,,Y,House / apartment,2
174581,Y,31.0,N,House / apartment,3
445013,N,,Y,With parents,2
389512,Y,12.0,N,House / apartment,2
350165,Y,64.0,Y,House / apartment,2
435218,Y,15.0,Y,With parents,3
160745,Y,6.0,Y,House / apartment,2
312243,N,,Y,House / apartment,2
371063,Y,8.0,N,House / apartment,1
295089,Y,64.0,Y,House / apartment,2
145073,N,,Y,House / apartment,2
411246,Y,14.0,N,Municipal apartment,2
386090,N,,N,With parents,2
412804,N,,N,House / apartment,2
165334,Y,5.0,Y,House / apartment,2
329218,N,,Y,House / apartment,1
441506,Y,26.0,Y,House / apartment,2
272272,N,,Y,House / apartment,2
288128,Y,18.0,Y,House / apartment,2
427371,Y,10.0,Y,House / apartment,2
193913,Y,64.0,Y,House / apartment,2
366667,N,,Y,House / apartment,3
121746,N,,Y,House / apartment,3
274635,N,,Y,House / apartment,2
149259,N,,N,House / apartment,3
322975,N,,N,House / apartment,1
103129,N,,N,House / apartment,1
235580,Y,4.0,N,House / apartment,2
444672,N,,N,House / apartment,2
226818,N,,N,Municipal apartment,1
289750,N,,Y,With parents,2
212652,N,,N,House / apartment,2
384826,Y,6.0,Y,House / apartment,2
309940,N,,Y,House / apartment,1
191650,N,,Y,House / apartment,2
275592,Y,18.0,N,House / apartment,3
179805,N,,Y,House / apartment,2
170975,N,,N,House / apartment,3
449234,Y,31.0,N,House / apartment,2
334909,N,,Y,House / apartment,2
200132,N,,Y,House / apartment,2
114574,N,,Y,With parents,1
199589,N,,N,House / apartment,2
439642,Y,9.0,Y,House / apartment,2
310539,Y,3.0,N,House / apartment,2
271572,N,,Y,House / apartment,2
439703,N,,Y,With parents,2
224552,N,,Y,House / apartment,2
341749,N,,Y,House / apartment,2
451333,Y,26.0,N,Municipal apartment,2
146776,N,,Y,House / apartment,2
341750,N,,Y,House / apartment,2
342790,N,,Y,House / apartment,3
114752,N,,Y,House / apartment,3
150703,N,,Y,House / apartment,2
251307,N,,Y,House / apartment,2
186377,N,,N,With parents,2
141326,N,,Y,House / apartment,2
190346,Y,2.0,Y,House / apartment,2
121709,Y,10.0,Y,House / apartment,2
135005,N,,N,House / apartment,2
366169,N,,N,House / apartment,3
368624,N,,N,House / apartment,2
111034,N,,N,House / apartment,2
224826,Y,16.0,Y,House / apartment,3
393583,Y,14.0,N,House / apartment,2
318639,N,,Y,House / apartment,2
270598,N,,Y,House / apartment,2
347087,N,,Y,House / apartment,2
387477,N,,N,House / apartment,3
265053,Y,10.0,N,House / apartment,2
308046,N,,N,Rented apartment,2
352052,N,,N,House / apartment,2
344847,N,,Y,House / apartment,2
173734,Y,1.0,Y,House / apartment,2
398298,Y,17.0,Y,House / apartment,2
256497,N,,Y,House / apartment,2
404937,N,,Y,House / apartment,3
345192,N,,N,House / apartment,2
150550,N,,Y,House / apartment,2
214489,N,,N,House / apartment,2
298195,Y,7.0,Y,House / apartment,2
134777,Y,18.0,N,House / apartment,2
144714,N,,N,With parents,2
227327,Y,2.0,Y,House / apartment,2
229911,N,,Y,House / apartment,2
152435,N,,Y,House / apartment,2
435502,N,,Y,House / apartment,2
334313,N,,Y,House / apartment,2
355463,Y,7.0,N,House / apartment,3
130377,N,,Y,House / apartment,2
126661,N,,Y,House / apartment,2
269324,N,,Y,House / apartment,1
317118,N,,Y,House / apartment,2
344811,N,,Y,House / apartment,2
106103,Y,2.0,N,House / apartment,2
414782,Y,4.0,Y,House / apartment,2
412526,Y,11.0,Y,House / apartment,3
198205,N,,Y,House / apartment,2
440142,N,,Y,House / apartment,2
297830,Y,13.0,N,House / apartment,3
127115,Y,8.0,N,House / apartment,1
429251,Y,26.0,Y,House / apartment,2
344281,N,,N,House / apartment,3
134453,Y,8.0,Y,House / apartment,2
187614,N,,N,With parents,2
125589,N,,Y,House / apartment,2
194138,N,,Y,House / apartment,2
186138,N,,N,House / apartment,2
317970,N,,Y,House / apartment,3
417328,N,,Y,House / apartment,2
396047,N,,N,House / apartment,2
202586,Y,6.0,N,House / apartment,2
226287,N,,N,House / apartment,2
427416,Y,0.0,Y,House / apartment,2
242625,Y,7.0,Y,House / apartment,2
387248,N,,N,House / apartment,2
104496,N,,Y,House / apartment,2
246000,N,,Y,House / apartment,2
421732,Y,14.0,N,House / apartment,1
207716,N,,N,With parents,2
230017,N,,N,House / apartment,2
416455,N,,N,House / apartment,2
292145,N,,Y,House / apartment,2
412696,Y,4.0,N,House / apartment,2
206113,N,,Y,House / apartment,3
124832,N,,Y,House / apartment,3
325659,Y,64.0,N,With parents,2
339822,N,,N,House / apartment,3
131674,Y,18.0,Y,House / apartment,1
423312,Y,3.0,Y,House / apartment,2
291221,N,,Y,House / apartment,2
345524,N,,Y,House / apartment,2
338561,N,,Y,House / apartment,2
450956,N,,N,Municipal apartment,1
195721,Y,3.0,Y,House / apartment,2
299699,Y,17.0,N,House / apartment,2
180549,N,,Y,House / apartment,3
171293,Y,5.0,Y,House / apartment,2
300012,N,,Y,House / apartment,2
150886,N,,N,House / apartment,2
293566,Y,0.0,Y,House / apartment,2
155989,N,,Y,House / apartment,2
285741,N,,Y,House / apartment,2
355715,N,,Y,House / apartment,2
237927,N,,Y,House / apartment,2
392942,Y,11.0,Y,House / apartment,2
224736,N,,Y,House / apartment,3
172640,Y,7.0,Y,House / apartment,2
327516,Y,11.0,N,House / apartment,2
325766,N,,Y,House / apartment,2
448396,Y,8.0,N,House / apartment,2
108049,N,,N,House / apartment,2
276991,N,,Y,Rented apartment,2
207593,Y,8.0,Y,House / apartment,2
220876,N,,N,House / apartment,2
273620,N,,Y,House / apartment,2
114140,Y,3.0,N,House / apartment,2
431297,N,,Y,House / apartment,1
288664,Y,15.0,Y,House / apartment,3
163838,N,,Y,House / apartment,2
268658,N,,Y,House / apartment,2
117465,N,,N,House / apartment,1
290351,N,,Y,House / apartment,2
450459,N,,Y,House / apartment,2
142599,N,,Y,House / apartment,2
258470,N,,N,House / apartment,1
316008,N,,Y,House / apartment,2
165627,N,,N,Rented apartment,2
428301,Y,16.0,Y,House / apartment,2
404864,Y,6.0,Y,House / apartment,2
314021,N,,Y,House / apartment,1
331556,N,,Y,House / apartment,2
232732,N,,Y,House / apartment,2
287711,Y,12.0,Y,House / apartment,2
110829,N,,N,House / apartment,3
362443,N,,Y,House / apartment,2
243631,N,,N,Municipal apartment,1
114711,Y,10.0,Y,With parents,2
132122,N,,Y,House / apartment,2
202844,Y,3.0,Y,House / apartment,2
326835,N,,N,With parents,2
246737,Y,5.0,Y,House / apartment,2
451727,N,,Y,House / apartment,1
250454,Y,2.0,Y,Municipal apartment,1
208621,N,,Y,Office apartment,2
288311,N,,Y,House / apartment,2
382624,N,,Y,House / apartment,2
239751,N,,Y,House / apartment,3
191946,Y,3.0,Y,House / apartment,2
395501,N,,Y,House / apartment,2
122177,Y,2.0,Y,House / apartment,2
270964,Y,3.0,N,House / apartment,2
414955,Y,4.0,Y,House / apartment,2
181200,N,,Y,House / apartment,2
419678,Y,8.0,Y,House / apartment,2
438982,Y,16.0,Y,House / apartment,2
107267,N,,Y,House / apartment,2
331966,Y,25.0,N,House / apartment,3
391941,N,,Y,House / apartment,2
154494,N,,Y,House / apartment,2
184796,Y,9.0,Y,House / apartment,2
443083,Y,9.0,Y,House / apartment,1
179350,N,,Y,House / apartment,3
427514,N,,Y,House / apartment,2
421617,N,,N,House / apartment,2
243687,Y,65.0,Y,House / apartment,2
293861,Y,9.0,Y,House / apartment,2
147811,N,,Y,House / apartment,2
180303,Y,4.0,Y,House / apartment,2
123894,N,,Y,House / apartment,3
366107,N,,Y,House / apartment,3
352559,N,,Y,House / apartment,1
299217,N,,Y,House / apartment,2
311701,N,,Y,House / apartment,2
115998,N,,Y,Rented apartment,2
455978,N,,N,House / apartment,2
196609,N,,Y,House / apartment,3
139368,Y,0.0,N,House / apartment,2
108859,N,,Y,House / apartment,2
178982,Y,6.0,Y,House / apartment,2
109706,N,,Y,House / apartment,2
331750,Y,12.0,Y,House / apartment,3
261085,Y,6.0,Y,House / apartment,3
238014,Y,14.0,N,Rented apartment,1
406643,N,,Y,House / apartment,3
193194,Y,7.0,N,House / apartment,2
298607,N,,Y,House / apartment,2
411968,N,,Y,House / apartment,2
389656,Y,6.0,Y,House / apartment,2
237548,N,,N,House / apartment,3
317840,N,,Y,House / apartment,2
353432,N,,Y,House / apartment,2
147348,N,,Y,House / apartment,3
360293,N,,N,House / apartment,3
106272,N,,Y,House / apartment,3
128730,N,,Y,House / apartment,2
324299,N,,Y,House / apartment,2
275887,Y,8.0,Y,House / apartment,2
121876,N,,N,House / apartment,2
310404,Y,14.0,Y,House / apartment,2
331806,Y,4.0,Y,House / apartment,2
114038,N,,N,House / apartment,2
306867,N,,N,House / apartment,2
367860,N,,N,House / apartment,2
225988,N,,Y,House / apartment,3
136491,Y,4.0,Y,House / apartment,2
393123,N,,Y,House / apartment,2
225339,N,,Y,House / apartment,2
171021,Y,11.0,N,House / apartment,2
173545,Y,64.0,Y,House / apartment,1
441252,Y,7.0,Y,House / apartment,2
248104,N,,Y,House / apartment,2
182162,N,,Y,House / apartment,2
139421,N,,N,Rented apartment,2
163837,Y,16.0,Y,House / apartment,2
386269,Y,16.0,Y,House / apartment,2
307766,Y,0.0,Y,House / apartment,1
220000,Y,17.0,Y,House / apartment,2
137653,Y,13.0,Y,Co-op apartment,3
188510,N,,Y,House / apartment,2
392387,N,,N,Municipal apartment,2
423353,N,,Y,House / apartment,3
385386,N,,Y,House / apartment,2
400950,N,,Y,House / apartment,2
407417,N,,N,House / apartment,2
440468,Y,21.0,Y,House / apartment,2
391812,N,,Y,House / apartment,2
241427,N,,Y,House / apartment,2
383465,Y,8.0,N,House / apartment,3
218861,N,,Y,House / apartment,3
283166,N,,N,House / apartment,2
248070,Y,7.0,N,House / apartment,2
114307,N,,N,House / apartment,1
327038,Y,19.0,Y,House / apartment,2
417231,N,,Y,House / apartment,1
264146,N,,Y,House / apartment,2
215543,Y,12.0,Y,Office apartment,2
349492,Y,8.0,N,Municipal apartment,2
123643,N,,N,House / apartment,2
399168,N,,Y,House / apartment,2
110320,N,,Y,House / apartment,2
161293,Y,64.0,N,With parents,2
322587,N,,Y,House / apartment,2
317533,N,,Y,House / apartment,2
228252,N,,Y,House / apartment,2
426200,N,,Y,House / apartment,3
224196,N,,N,House / apartment,2
253285,Y,7.0,N,House / apartment,2
340319,N,,N,House / apartment,2
416823,Y,4.0,Y,House / apartment,2
227533,N,,Y,House / apartment,2
349505,Y,1.0,Y,House / apartment,2
428486,N,,N,House / apartment,3
236396,N,,Y,House / apartment,2
290858,Y,1.0,Y,House / apartment,1
413011,N,,Y,House / apartment,2
143837,N,,Y,House / apartment,2
329332,Y,7.0,N,House / apartment,2
252064,N,,Y,House / apartment,2
325266,Y,18.0,Y,House / apartment,2
427195,N,,N,Municipal apartment,1
300215,N,,Y,House / apartment,3
347052,Y,6.0,Y,House / apartment,2
109532,N,,N,House / apartment,2
362532,Y,13.0,Y,House / apartment,2
289617,Y,4.0,Y,House / apartment,2
192681,N,,Y,House / apartment,3
315264,N,,Y,House / apartment,2
302348,N,,Y,House / apartment,2
259550,Y,2.0,N,House / apartment,2
206554,N,,N,House / apartment,2
370005,Y,8.0,Y,House / apartment,2
320776,N,,Y,House / apartment,2
168571,Y,16.0,Y,House / apartment,2
271466,Y,6.0,Y,House / apartment,2
148215,N,,Y,Municipal apartment,1
254304,N,,Y,House / apartment,3
182466,N,,N,Municipal apartment,1
198011,N,,Y,House / apartment,1
357387,N,,Y,House / apartment,2
134953,N,,Y,House / apartment,2
221582,Y,19.0,Y,House / apartment,2
264232,N,,Y,House / apartment,3
367775,N,,Y,House / apartment,2
373220,N,,N,Office apartment,2
115080,N,,Y,House / apartment,2
400197,N,,Y,House / apartment,2
254657,Y,21.0,Y,House / apartment,2
306416,N,,Y,House / apartment,2
161855,Y,6.0,Y,Rented apartment,2
236240,N,,Y,House / apartment,2
229870,N,,Y,House / apartment,2
253387,N,,Y,House / apartment,2
123310,N,,Y,House / apartment,2
426071,N,,Y,House / apartment,2
307145,Y,4.0,Y,House / apartment,1
156324,N,,Y,Rented apartment,2
268755,Y,4.0,N,House / apartment,2
222455,Y,9.0,N,House / apartment,2
447889,Y,8.0,Y,House / apartment,2
